user_lifetime_value,geo.country,user_id,user_properties.save_payment_info,user_properties.push_opt_in,event_name.add_to_wishlist,web_sessions,app_sessions,transactions,items_viewed,session_duration,promotion_clicks,ecommerce.purchase_value,items_viewed_filtered_by_sale,ecommerce.discount,items_viewed_per_app_session,transactions_app,items_added_to_cart_per_session_count,user_engagement_proxy,is_churned
332.08,UK,1554,1,0,4,0,39,1,141,342,12,118.65,12,0.22,1.11,14,1.78,1,1
969.89,IN,1555,1,0,0,2,11,12,163,582.07,7,419.76,17,0.53,3.97,4,4.21,1,1
391.25,TR,1556,0,0,0,45,48,6,166,547.53,8,429.72,57,0.09,7.3,18,1.21,3,0
613.47,US,1557,1,0,7,46,15,13,11,255.51,14,498.61,1,0.73,2.83,0,3.6,7,1
594.98,DE,1558,1,0,4,8,13,11,189,170.21,3,392.07,52,0.09,2.58,3,1.45,2,1
249.43,DE,1559,1,0,4,17,30,17,40,566.36,4,239.59,77,0.35,7.29,18,3.47,4,0
235.66,US,1560,0,0,9,49,8,14,198,522.68,16,396.82,96,0.8,8.35,4,0.32,3,0
285.86,US,1561,1,0,0,11,34,4,135,434.68,1,113.96,29,0.31,3.74,3,1.25,7,0
963.02,DE,1562,0,0,5,41,4,15,155,195.94,3,419.5,65,0.76,1.65,11,1.1,9,1
819.05,FR,1563,0,1,9,18,1,17,87,521.26,7,291.51,14,0.91,1.66,14,3.72,2,0
478.74,IN,1564,1,1,9,24,24,5,147,332.65,10,432.18,98,0.89,8.16,8,0.62,7,0
728.83,CA,1565,0,1,0,41,7,2,180,394.06,14,326.08,83,0.73,1.22,1,3.78,3,1
972.06,CA,1566,1,1,0,9,24,5,71,23,8,484.19,58,0.28,4.15,0,1.89,3,1
391.25,TR,1567,0,0,0,45,48,6,166,547.53,8,429.72,57,0.09,7.3,18,1.21,3,0
830.45,FR,1568,1,0,8,7,39,15,77,552.05,15,5.99,82,0.1,1.63,13,4.14,8,0
852.63,US,1569,1,1,4,49,10,19,1,504.58,7,498.83,98,0.96,5.72,1,1.02,7,1
895.88,CA,1570,0,0,1,9,2,3,8,65.27,3,222.41,38,0.22,7.3,2,0.96,1,0
423.24,UK,1571,0,0,7,37,1,4,172,95.67,19,42.47,57,0.16,0.68,8,2.29,5,0
146.15,DE,1572,0,1,7,10,18,5,191,210.82,13,445.75,43,0.73,4.54,13,0.32,4,1
800.31,TR,1573,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
523.15,DE,1574,1,0,8,35,28,16,120,244.61,16,119.85,71,0.46,2.44,5,2.71,9,0
940.1,CA,1575,0,0,7,15,19,19,29,312.61,13,375.44,54,0.28,4.15,16,1.63,0,1
331.93,US,1576,0,1,9,1,1,3,49,558.26,4,210.81,79,0.77,3.19,16,0.29,4,1
289.21,TR,1577,0,0,8,3,31,2,29,472.81,5,405.47,55,0.55,8.25,11,2.36,8,1
164.46,TR,1578,1,0,3,39,40,13,150,582.74,0,149.73,86,0.79,6.53,12,0.1,4,0
321.21,TR,1579,0,1,9,49,14,3,174,211.65,3,107.09,58,0.82,4.7,19,3.64,1,1
355.72,TR,1580,0,0,3,10,34,10,166,34.95,2,111.38,11,0.34,1.7,0,3.73,9,0
797.83,TR,1581,0,0,7,27,9,18,80,141.73,19,355.16,23,0.03,1.31,0,2.89,6,0
516.23,DE,1582,1,0,4,47,0,19,130,117.23,5,295.53,87,1,3.31,14,1.85,0,1
332.15,FR,1583,0,1,9,37,36,9,108,290.82,19,299.68,53,0.03,3.32,2,1.26,1,1
704.95,FR,1584,0,1,0,46,32,4,1,446.03,5,223.94,66,0.13,5.13,1,4.33,4,0
629.6,CA,1585,1,0,2,46,3,11,138,90.83,16,449.2,51,0.23,1.38,17,2.07,1,1
318.59,IN,1586,0,1,6,46,15,6,119,44.07,12,254.05,59,0.9,0,9,2.58,9,1
307.87,CA,1587,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
553.73,FR,1588,0,0,6,8,10,8,74,487.82,9,402.39,85,0.68,0.67,1,4.2,0,0
594.92,FR,1589,0,0,5,12,48,14,126,367.63,2,490.65,66,0.81,2.43,8,0.66,8,0
810.31,DE,1590,1,1,1,27,21,4,27,513.01,1,157.36,90,0.51,4.67,2,1.94,0,0
307.87,CA,1591,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
365.9,UK,1592,0,1,8,12,12,0,197,87.6,9,24.27,26,0.25,0.69,0,0.67,2,1
78.67,US,1593,0,1,2,12,10,10,87,219.47,17,87.91,10,0.74,3.29,11,4.45,8,1
515.64,TR,1594,1,1,1,31,26,15,75,292.17,15,235.82,23,0.05,5.04,1,1.41,3,1
256.8,FR,1595,0,0,1,33,41,12,181,13.34,4,106.14,68,0.38,0.1,15,3.87,5,1
888.22,FR,1596,1,1,0,6,27,15,38,508.11,15,255.99,61,0.98,7.66,14,2.69,2,0
118.95,DE,1597,1,0,1,7,13,5,54,69.56,8,170.15,35,0.44,9.06,8,3.12,1,0
527.51,IN,1598,0,1,0,32,3,16,67,594.42,18,62.12,98,0.71,3.23,13,2.44,6,1
543.95,DE,1599,1,0,2,44,5,19,19,382.93,15,418.88,19,0.92,1.27,4,1.58,2,1
717.45,DE,1600,0,0,0,25,14,11,47,568.96,3,480.66,84,0.9,8.32,3,3.25,4,1
862.12,TR,1601,0,0,8,7,34,6,3,506.82,16,428.21,76,0.34,1.99,4,1.69,7,1
521.14,IN,1602,0,1,8,35,42,10,29,341.16,15,82.32,86,0.99,3.16,16,4.32,4,1
204.02,US,1603,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
878.7,US,1604,0,1,1,23,19,19,58,514.57,9,338.63,94,0.8,5.23,9,0.37,9,0
619.69,TR,1605,1,0,1,9,49,11,145,519.74,19,146.83,66,0.81,1.33,17,0.4,7,1
34.07,IN,1606,0,1,8,24,0,9,67,585.01,1,444.62,85,0.1,0.68,16,2.23,9,1
106.2,TR,1607,0,0,7,15,39,19,9,167.34,4,392.95,39,0,7.01,8,3.14,4,1
805.64,US,1608,1,1,1,37,41,16,20,24.45,15,9.94,44,0.89,6.1,16,3.62,5,1
171.31,UK,1609,0,0,3,33,24,2,63,398.88,0,424.46,63,0.08,2.09,17,2.81,9,1
895.88,CA,1610,0,0,1,9,2,3,8,65.27,3,222.41,38,0.22,7.3,2,0.96,1,0
819.83,US,1611,0,0,7,0,20,10,27,76.63,9,95.8,14,0.69,4.41,8,3.36,6,1
378.3,DE,1612,0,1,1,44,29,13,123,114.95,8,244.85,0,0.65,6.42,16,3.13,3,1
433.9,UK,1613,0,1,8,14,44,5,112,471.39,13,51.98,31,0.79,0.59,3,4.99,8,0
898.14,CA,1614,1,1,5,23,8,14,40,558.8,11,454.38,41,0.25,3.31,16,0.8,1,0
204.02,US,1615,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
737.72,TR,1616,0,1,0,45,20,0,124,365.81,16,35.97,57,0.23,9.22,18,0.58,1,0
864.47,TR,1617,0,1,4,5,35,3,157,28.17,2,120.93,93,0.66,5.58,12,4.11,8,0
800.31,TR,1618,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
985.79,US,1619,1,0,0,3,33,3,92,385.88,5,234.8,81,0.01,2.44,9,1.73,0,0
498.86,TR,1620,1,0,6,4,25,18,136,478.1,2,268.59,31,0.83,6.78,5,1.64,3,0
26.42,UK,1621,1,0,1,40,17,6,42,70.62,16,402.49,51,0.05,9.18,6,1.33,9,0
194.7,CA,1622,1,0,8,19,29,5,50,190.62,7,363.1,41,0.42,0.24,6,4.18,9,0
572.63,CA,1623,1,1,2,45,21,10,89,516.78,11,381.62,87,0.35,8.44,17,1.71,7,1
181.56,CA,1624,1,0,1,20,30,5,62,544.79,3,306.8,88,0.13,4.36,16,1.56,9,1
527.02,TR,1625,0,0,5,6,18,9,20,563.05,15,230.11,75,0.36,0.61,6,4.28,1,0
287.96,FR,1626,0,1,2,25,4,1,193,444.89,4,449.47,67,0.13,5.22,10,0.93,9,1
819.83,US,1627,0,0,7,0,20,10,27,76.63,9,95.8,14,0.69,4.41,8,3.36,6,1
524.87,UK,1628,0,1,3,30,11,1,165,411.65,6,100.96,70,0.96,6.14,0,2.49,6,0
812.01,CA,1629,1,1,5,33,16,2,1,55.07,15,283.88,55,0.12,4.73,14,4.62,2,0
534.35,FR,1630,1,1,1,33,49,3,48,545.25,0,82.46,96,0.73,6.91,9,4.3,7,0
973.28,UK,1631,0,0,1,8,4,1,90,228.99,5,219.01,82,0.77,4.9,0,0.04,5,1
543.95,DE,1632,1,0,2,44,5,19,19,382.93,15,418.88,19,0.92,1.27,4,1.58,2,1
615.73,DE,1633,1,0,6,36,43,4,112,331.45,17,96.9,75,0.02,9.75,13,1.98,8,1
758,DE,1634,1,1,7,49,46,16,173,494.94,17,212.54,51,0.45,1.49,16,2.53,2,1
102.74,CA,1635,1,1,8,13,13,8,102,119.75,10,97.92,48,0.76,3.25,0,4.93,4,1
28.04,UK,1636,0,1,5,1,14,2,66,243.17,18,486.67,75,0.12,1.82,12,2.36,7,0
433.9,UK,1637,0,1,8,14,44,5,112,471.39,13,51.98,31,0.79,0.59,3,4.99,8,0
663.6,UK,1638,0,0,7,8,18,10,159,209.03,8,270.29,61,0.84,1.77,17,3.08,2,0
731.72,FR,1639,0,0,3,48,15,7,182,387.72,7,262.02,58,0.04,6.78,3,1.33,3,0
494.56,IN,1640,0,1,7,45,12,4,184,337.25,5,187.94,93,0.57,7.42,17,4.3,5,0
307.87,CA,1641,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
559.65,DE,1642,0,0,8,5,10,10,36,347.37,18,318.03,11,0.55,0.59,11,2.66,2,1
36.25,CA,1643,1,0,4,16,20,0,161,303.96,10,38.17,54,0.4,9.12,19,2.84,3,1
331.93,US,1644,0,1,9,1,1,3,49,558.26,4,210.81,79,0.77,3.19,16,0.29,4,1
35.16,UK,1645,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
582.5,IN,1646,1,1,8,35,10,8,54,333.55,19,464.92,9,0.78,6.94,2,0.39,0,1
805.45,IN,1647,1,1,2,18,43,7,142,502.89,8,109.2,84,0.23,8.12,16,4.35,8,0
850.73,US,1648,0,1,3,34,26,16,160,464.76,0,408.4,98,0.12,6.28,1,1.03,8,0
83.81,US,1649,0,0,5,42,5,14,104,365.25,3,14.47,53,0.05,0.42,13,2.59,3,1
318.59,IN,1650,0,1,6,46,15,6,119,44.07,12,254.05,59,0.9,0,9,2.58,9,1
565.66,FR,1651,1,0,4,5,2,17,160,442.5,5,435.91,5,0.88,3.07,17,3.61,9,1
251.55,US,1652,0,1,3,45,21,16,152,434.6,16,187.33,62,0.99,7.3,4,1.59,0,0
289.04,US,1653,1,0,4,40,24,14,191,280.36,13,120.09,53,0.67,3.13,17,2.24,6,0
699.01,IN,1654,0,0,9,12,20,4,78,589.18,16,14.48,2,0.92,7.91,8,0.31,9,1
899.57,TR,1655,1,1,9,11,32,4,138,117.86,11,411.81,96,0.11,9.89,19,4.22,8,1
331.93,US,1656,0,1,9,1,1,3,49,558.26,4,210.81,79,0.77,3.19,16,0.29,4,1
749.03,UK,1657,0,1,1,25,34,6,11,75.48,15,135.99,71,0.44,7.82,18,2.21,5,1
106.2,TR,1658,0,0,7,15,39,19,9,167.34,4,392.95,39,0,7.01,8,3.14,4,1
551.24,FR,1659,1,1,4,10,16,8,180,285.4,14,430.11,98,0.44,6.16,17,0.89,5,0
496.7,US,1660,1,1,5,9,39,19,46,458.9,16,109.56,91,0.82,8.86,1,2.61,4,1
289.04,US,1661,1,0,4,40,24,14,191,280.36,13,120.09,53,0.67,3.13,17,2.24,6,0
581.13,IN,1662,0,0,4,1,20,9,174,31.2,17,280.88,27,0.64,8.1,15,3.17,5,0
293.68,FR,1663,1,0,7,48,7,8,48,499.56,1,497.84,4,0.63,9.08,0,4.67,0,0
323.75,TR,1664,1,0,7,43,20,3,190,428.54,9,124.54,55,0.14,4.34,9,4.77,9,0
345.64,FR,1665,1,1,1,44,8,17,58,78.45,15,124.54,61,0.58,6.72,7,0.18,9,1
36.25,CA,1666,1,0,4,16,20,0,161,303.96,10,38.17,54,0.4,9.12,19,2.84,3,1
299.22,IN,1667,0,1,0,37,21,2,167,353.96,0,441.44,16,0.08,3.03,15,4.03,2,1
551.24,FR,1668,1,1,4,10,16,8,180,285.4,14,430.11,98,0.44,6.16,17,0.89,5,0
943.48,FR,1669,1,1,9,46,19,2,161,519.41,16,105.72,45,0.83,4.45,5,2.28,8,0
613.47,US,1670,1,0,7,46,15,13,11,255.51,14,498.61,1,0.73,2.83,0,3.6,7,1
663.38,US,1671,0,0,6,37,24,19,8,343.34,16,445.12,31,0.3,6.81,8,4.53,5,1
116.81,UK,1672,0,0,3,11,34,12,7,62.99,11,171.92,58,0.23,3.94,16,2.04,6,0
985.79,US,1673,1,0,0,3,33,3,92,385.88,5,234.8,81,0.01,2.44,9,1.73,0,0
146.15,DE,1674,0,1,7,10,18,5,191,210.82,13,445.75,43,0.73,4.54,13,0.32,4,1
102.74,CA,1675,1,1,8,13,13,8,102,119.75,10,97.92,48,0.76,3.25,0,4.93,4,1
653.46,DE,1676,0,0,7,28,28,18,39,211.66,14,379.58,33,0.41,1.96,4,4.77,0,1
551.24,FR,1677,1,1,4,10,16,8,180,285.4,14,430.11,98,0.44,6.16,17,0.89,5,0
118.95,DE,1678,1,0,1,7,13,5,54,69.56,8,170.15,35,0.44,9.06,8,3.12,1,0
376.46,FR,1679,0,1,1,14,20,11,155,35.37,19,128.26,12,0.2,6.76,1,1.08,2,1
837.62,TR,1680,0,0,6,46,19,10,171,172.98,6,89.02,29,0.08,1.81,15,0.79,4,1
164.43,DE,1681,1,1,6,20,38,6,186,466.39,6,224.74,16,0.16,1.54,6,0.31,6,1
955.32,UK,1682,0,0,5,9,27,15,117,327.9,13,203.93,37,0.13,7.73,12,2.57,7,0
293.68,FR,1683,1,0,7,48,7,8,48,499.56,1,497.84,4,0.63,9.08,0,4.67,0,0
191.57,US,1684,0,1,4,41,7,14,34,114.53,16,329.31,21,0.58,3.37,18,2.42,5,0
204.02,US,1685,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
50.32,CA,1686,0,1,6,49,47,19,195,219.02,14,46.86,86,0.01,3.33,7,0.26,7,1
602.67,US,1687,1,1,1,17,5,7,133,28.25,18,413.25,61,0.9,5.99,12,2.23,0,1
699.07,FR,1688,1,0,2,22,47,7,50,204.84,4,16.1,81,0.77,3.03,11,2.03,4,1
391.25,TR,1689,0,0,0,45,48,6,166,547.53,8,429.72,57,0.09,7.3,18,1.21,3,0
963.02,DE,1690,0,0,5,41,4,15,155,195.94,3,419.5,65,0.76,1.65,11,1.1,9,1
194.7,CA,1691,1,0,8,19,29,5,50,190.62,7,363.1,41,0.42,0.24,6,4.18,9,0
730.93,IN,1692,1,1,3,15,24,17,34,181.08,16,112.75,20,0.13,8.84,16,1.16,0,1
278.12,US,1693,1,1,9,6,23,0,97,438.12,12,93.78,47,0.84,6.12,18,0.56,0,0
523.15,DE,1694,1,0,8,35,28,16,120,244.61,16,119.85,71,0.46,2.44,5,2.71,9,0
507.65,UK,1695,1,1,1,39,45,18,5,458.17,6,281.73,81,0.95,8.37,9,2.74,5,1
433.9,UK,1696,0,1,8,14,44,5,112,471.39,13,51.98,31,0.79,0.59,3,4.99,8,0
641.06,IN,1697,0,1,1,48,12,12,72,323.14,9,350.08,49,0.99,4.95,6,2.38,1,0
579.72,FR,1698,0,1,1,36,26,1,183,318.3,7,427.01,58,0.89,6.8,17,1.25,5,0
289.04,US,1699,1,0,4,40,24,14,191,280.36,13,120.09,53,0.67,3.13,17,2.24,6,0
381.83,US,1700,0,0,1,15,20,9,162,345.17,11,300.44,19,0.84,9.12,15,1.69,3,1
36.25,CA,1701,1,0,4,16,20,0,161,303.96,10,38.17,54,0.4,9.12,19,2.84,3,1
637.19,DE,1702,1,1,4,4,44,3,55,550.91,14,7.63,39,0.09,4.74,6,4.34,8,1
323.75,TR,1703,1,0,7,43,20,3,190,428.54,9,124.54,55,0.14,4.34,9,4.77,9,0
963.02,DE,1704,0,0,5,41,4,15,155,195.94,3,419.5,65,0.76,1.65,11,1.1,9,1
146.15,DE,1705,0,1,7,10,18,5,191,210.82,13,445.75,43,0.73,4.54,13,0.32,4,1
705.46,UK,1706,0,1,3,20,41,11,83,139.69,2,382.34,37,0.65,2.25,12,2.45,9,1
969.89,IN,1707,1,0,0,2,11,12,163,582.07,7,419.76,17,0.53,3.97,4,4.21,1,1
278.64,US,1708,0,1,0,19,19,10,186,367.4,8,86.82,5,0.71,2.97,19,1.37,8,1
423.24,UK,1709,0,0,7,37,1,4,172,95.67,19,42.47,57,0.16,0.68,8,2.29,5,0
194.65,FR,1710,1,0,9,49,12,19,45,496.03,14,384.42,73,0.26,9.95,18,4.24,5,1
963.02,DE,1711,0,0,5,41,4,15,155,195.94,3,419.5,65,0.76,1.65,11,1.1,9,1
44.04,UK,1712,1,1,7,11,46,1,120,280.5,2,438.78,75,0.94,9.41,6,4.28,0,1
941.05,CA,1713,0,0,0,33,25,15,163,286.21,3,498.1,42,0.25,8.9,6,0.5,0,1
582.5,IN,1714,1,1,8,35,10,8,54,333.55,19,464.92,9,0.78,6.94,2,0.39,0,1
859.83,FR,1715,1,0,6,36,40,11,133,155.03,5,72.89,0,0.07,2.67,3,3.05,5,0
970.21,US,1716,1,0,7,35,43,1,141,504.74,2,463.92,52,0.91,9.08,5,3.31,6,1
247.17,TR,1717,1,1,7,7,5,16,105,277.83,8,189.4,95,0.7,0.12,15,1.97,7,1
536.04,UK,1718,1,1,1,30,36,15,172,594.22,0,252.68,86,0.15,6.42,6,4.69,5,1
888.34,DE,1719,0,0,9,19,1,4,47,321.06,4,349.73,37,0.25,2.01,1,3.56,5,0
852.63,US,1720,1,1,4,49,10,19,1,504.58,7,498.83,98,0.96,5.72,1,1.02,7,1
289.04,US,1721,1,0,4,40,24,14,191,280.36,13,120.09,53,0.67,3.13,17,2.24,6,0
103.04,US,1722,0,0,5,41,27,7,64,401.17,18,464.45,63,0.48,0.61,13,3.98,1,1
965.98,FR,1723,0,1,6,24,7,11,18,97.31,16,395.7,89,0.24,8.16,2,1.67,0,1
293.68,FR,1724,1,0,7,48,7,8,48,499.56,1,497.84,4,0.63,9.08,0,4.67,0,0
811.27,TR,1725,1,1,8,18,40,19,116,349.46,2,311.67,15,0.21,2.55,6,1.46,3,1
477.49,TR,1726,1,1,2,25,26,15,19,383.2,9,352.56,71,0.55,3.15,14,4.49,6,0
536.04,UK,1727,1,1,1,30,36,15,172,594.22,0,252.68,86,0.15,6.42,6,4.69,5,1
497.59,TR,1728,1,1,4,5,9,4,83,242.89,15,24.29,65,0.02,2.73,0,3.11,4,1
749.03,UK,1729,0,1,1,25,34,6,11,75.48,15,135.99,71,0.44,7.82,18,2.21,5,1
859.83,FR,1730,1,0,6,36,40,11,133,155.03,5,72.89,0,0.07,2.67,3,3.05,5,0
99.39,TR,1731,0,1,8,25,31,8,140,246.85,0,387.54,14,0.16,0.26,16,2.58,1,0
285.86,US,1732,1,0,0,11,34,4,135,434.68,1,113.96,29,0.31,3.74,3,1.25,7,0
637.07,US,1733,1,0,3,22,29,12,92,175.4,3,345.87,3,0.2,5.67,1,1.94,2,0
705.46,UK,1734,0,1,3,20,41,11,83,139.69,2,382.34,37,0.65,2.25,12,2.45,9,1
534.35,FR,1735,1,1,1,33,49,3,48,545.25,0,82.46,96,0.73,6.91,9,4.3,7,0
355.72,TR,1736,0,0,3,10,34,10,166,34.95,2,111.38,11,0.34,1.7,0,3.73,9,0
259.26,FR,1737,1,1,7,49,35,12,165,506.92,7,325.92,38,0.93,4.78,0,2.33,2,1
675.41,TR,1738,0,0,8,0,20,3,98,283.27,19,330.08,42,0.54,3.85,12,1.75,7,1
930.4,FR,1739,1,0,8,42,44,14,25,245.47,15,282.54,83,0.43,0.13,3,0.35,1,1
961.58,TR,1740,0,0,8,9,31,16,68,18.37,17,237.21,59,0.59,8.86,19,4.65,4,1
709.79,FR,1741,1,1,6,48,32,5,126,11.87,14,115.07,31,0.31,5.3,17,1.53,6,0
103.5,TR,1742,0,0,0,34,16,0,74,572.21,3,380.85,38,0.57,9.65,14,1.62,9,0
325.79,TR,1743,0,1,4,17,8,1,153,513.99,2,142.79,71,0.43,7.26,18,3.55,7,1
699.07,FR,1744,1,0,2,22,47,7,50,204.84,4,16.1,81,0.77,3.03,11,2.03,4,1
800.31,TR,1745,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
800.31,TR,1746,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
898.24,FR,1747,1,1,3,40,8,6,87,232.62,5,139.12,7,0.13,9.28,5,1.97,6,1
16.88,FR,1748,1,0,4,28,1,8,149,152.92,3,441.87,16,0.8,2.64,9,0.9,0,1
778.65,US,1749,0,0,1,45,38,19,100,313.66,17,154.7,54,0.83,0.26,2,4.69,8,1
78.67,US,1750,0,1,2,12,10,10,87,219.47,17,87.91,10,0.74,3.29,11,4.45,8,1
619.69,TR,1751,1,0,1,9,49,11,145,519.74,19,146.83,66,0.81,1.33,17,0.4,7,1
899.57,TR,1752,1,1,9,11,32,4,138,117.86,11,411.81,96,0.11,9.89,19,4.22,8,1
898.24,FR,1753,1,1,3,40,8,6,87,232.62,5,139.12,7,0.13,9.28,5,1.97,6,1
80.48,US,1754,1,0,0,20,17,15,3,241.75,13,222.67,76,0.8,6.32,4,4.12,0,1
737.72,TR,1755,0,1,0,45,20,0,124,365.81,16,35.97,57,0.23,9.22,18,0.58,1,0
35.16,UK,1756,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
190.01,FR,1757,1,0,2,22,20,17,189,428.32,13,207.79,8,0.14,7.7,10,2.98,3,0
715.06,US,1758,1,0,9,34,38,17,199,237.22,18,348.85,36,0.03,5.88,14,4.98,5,0
973.28,UK,1759,0,0,1,8,4,1,90,228.99,5,219.01,82,0.77,4.9,0,0.04,5,1
498.86,TR,1760,1,0,6,4,25,18,136,478.1,2,268.59,31,0.83,6.78,5,1.64,3,0
507.65,UK,1761,1,1,1,39,45,18,5,458.17,6,281.73,81,0.95,8.37,9,2.74,5,1
574.36,DE,1762,1,0,4,42,17,14,74,544.58,8,183.41,47,0.01,7.31,5,1.2,5,1
249.43,DE,1763,1,0,4,17,30,17,40,566.36,4,239.59,77,0.35,7.29,18,3.47,4,0
74.4,DE,1764,0,0,9,5,22,7,130,282.25,4,180.13,39,0.84,5.8,7,0.11,2,1
311.57,FR,1765,1,1,2,1,43,2,172,429.42,12,457.33,84,0.77,0.77,12,0.69,8,0
559.65,DE,1766,0,0,8,5,10,10,36,347.37,18,318.03,11,0.55,0.59,11,2.66,2,1
203.83,FR,1767,1,1,9,13,33,11,119,441.95,9,54.98,29,0.36,1.52,10,2.74,8,1
605.1,FR,1768,1,1,9,34,48,10,119,324.03,19,253.8,94,0.16,1.36,3,2.32,5,0
705.46,UK,1769,0,1,3,20,41,11,83,139.69,2,382.34,37,0.65,2.25,12,2.45,9,1
704.95,FR,1770,0,1,0,46,32,4,1,446.03,5,223.94,66,0.13,5.13,1,4.33,4,0
332.15,FR,1771,0,1,9,37,36,9,108,290.82,19,299.68,53,0.03,3.32,2,1.26,1,1
307.87,CA,1772,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
613.47,US,1773,1,0,7,46,15,13,11,255.51,14,498.61,1,0.73,2.83,0,3.6,7,1
547.22,IN,1774,1,1,8,1,21,7,61,332.71,1,109.76,23,0.49,4.16,1,1.28,6,1
868.4,CA,1775,0,1,5,13,8,5,92,235.72,1,314.18,75,0.7,0.43,11,1.15,7,1
893.13,CA,1776,0,0,5,20,26,13,86,440.99,4,133.49,16,0.45,7.4,0,1.51,4,1
278.64,US,1777,0,1,0,19,19,10,186,367.4,8,86.82,5,0.71,2.97,19,1.37,8,1
581.13,IN,1778,0,0,4,1,20,9,174,31.2,17,280.88,27,0.64,8.1,15,3.17,5,0
619.69,TR,1779,1,0,1,9,49,11,145,519.74,19,146.83,66,0.81,1.33,17,0.4,7,1
800.31,TR,1780,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
478.74,IN,1781,1,1,9,24,24,5,147,332.65,10,432.18,98,0.89,8.16,8,0.62,7,0
859.83,FR,1782,1,0,6,36,40,11,133,155.03,5,72.89,0,0.07,2.67,3,3.05,5,0
641.06,IN,1783,0,1,1,48,12,12,72,323.14,9,350.08,49,0.99,4.95,6,2.38,1,0
437.63,US,1784,0,1,6,13,49,12,77,148.67,19,84.43,47,0.28,7.32,10,0.53,3,0
694.03,DE,1785,0,0,0,12,42,15,38,538.48,7,372.42,8,0.66,4.51,5,0.86,6,0
581.13,IN,1786,0,0,4,1,20,9,174,31.2,17,280.88,27,0.64,8.1,15,3.17,5,0
931.45,CA,1787,1,0,5,39,11,3,86,159.75,10,402.88,39,0.47,9.03,19,2.85,2,0
521.14,IN,1788,0,1,8,35,42,10,29,341.16,15,82.32,86,0.99,3.16,16,4.32,4,1
581.13,IN,1789,0,0,4,1,20,9,174,31.2,17,280.88,27,0.64,8.1,15,3.17,5,0
850.73,US,1790,0,1,3,34,26,16,160,464.76,0,408.4,98,0.12,6.28,1,1.03,8,0
731.72,FR,1791,0,0,3,48,15,7,182,387.72,7,262.02,58,0.04,6.78,3,1.33,3,0
878.6,IN,1792,1,1,6,10,37,1,38,459.76,16,12.12,87,0.94,6.56,18,3.27,2,0
954.39,FR,1793,0,1,9,47,49,18,81,351.71,0,413.58,35,0.47,6.52,11,2.14,5,1
797.83,TR,1794,0,0,7,27,9,18,80,141.73,19,355.16,23,0.03,1.31,0,2.89,6,0
392.24,FR,1795,0,0,7,10,15,15,177,17.69,15,118.54,64,0.86,3.74,17,0.29,5,0
862.12,TR,1796,0,0,8,7,34,6,3,506.82,16,428.21,76,0.34,1.99,4,1.69,7,1
878.7,US,1797,0,1,1,23,19,19,58,514.57,9,338.63,94,0.8,5.23,9,0.37,9,0
680.79,DE,1798,1,1,6,32,19,9,135,247.44,17,377.11,86,0.19,1.14,2,1.01,2,0
41.11,CA,1799,0,1,9,41,21,11,44,11.37,5,75.71,75,0.21,6.03,4,1.4,6,0
558.81,DE,1800,1,0,5,41,4,12,123,417.1,5,288.44,51,0.92,5.79,0,4.87,4,1
961.58,TR,1801,0,0,8,9,31,16,68,18.37,17,237.21,59,0.59,8.86,19,4.65,4,1
307.87,CA,1802,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
819.83,US,1803,0,0,7,0,20,10,27,76.63,9,95.8,14,0.69,4.41,8,3.36,6,1
83.81,US,1804,0,0,5,42,5,14,104,365.25,3,14.47,53,0.05,0.42,13,2.59,3,1
35.16,UK,1805,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
931.45,CA,1806,1,0,5,39,11,3,86,159.75,10,402.88,39,0.47,9.03,19,2.85,2,0
461.51,CA,1807,0,0,5,40,1,6,13,98.81,0,344.14,14,0.6,6.28,7,4.81,4,0
50.32,CA,1808,0,1,6,49,47,19,195,219.02,14,46.86,86,0.01,3.33,7,0.26,7,1
380.79,US,1809,0,0,7,11,8,12,98,62.04,3,326.41,98,0.9,5.23,18,2.72,1,1
185.67,CA,1810,0,0,3,25,45,3,169,232.42,10,77.73,33,0.52,7.95,0,3.56,4,1
